New ID,pro Relationship Start Date,pro Relationship End Date
2465737,12/14/2016,01/23/2017
2465737,01/23/2017,02/09/2017
2465737,02/09/2017,03/14/2017
2465737,03/14/2017,
2467922,05/11/2016,07/18/2016
2467922,07/22/2016,09/05/2016
2475384,01/13/2012,10/17/2012
2477752,02/27/2015,03/27/2015
2477752,11/05/2015,02/17/2016
2477752,02/17/2016,02/03/2017
2482837,12/05/2013,03/10/2014
2482837,10/04/2017,
2499017,10/23/2017,
2499643,06/19/2014,06/23/2014
2499643,06/23/2014,07/15/2014
2504218,02/13/2013,05/14/2013
2504218,05/20/2013,05/23/2013
2504218,05/24/2013,09/27/2013
2507535,03/10/2014,04/01/2014
2507535,04/03/2014,08/11/2014
2515238,12/04/2014,02/24/2015
2515238,12/11/2015,12/16/2015
2515238,12/17/2015,02/17/2016
2515238,07/28/2016,08/08/2016
2515238,08/09/2016,09/12/2016
2529962,02/08/2016,04/19/2016
2544936,08/23/2011,07/08/2014
2556344,06/05/2014,12/08/2014
2556344,06/11/2014,12/08/2014
2556344,11/13/2017,
2572169,11/30/2011,01/09/2013
2572169,04/15/2013,07/31/2013
2572169,07/31/2013,05/16/2014
2572169,05/08/2014,07/14/2015
2572169,06/12/2015,04/22/2016
2572169,04/22/2016,03/14/2017
2572169,03/14/2017,
2591348,01/01/2004,05/01/2014
2593301,02/14/2014,04/24/2014
2599006,11/17/2014,12/03/2014
2601917,02/10/2012,06/29/2012
2603861,09/20/2011,06/14/2013
2603861,06/14/2013,10/27/2014
2603861,09/10/2014,06/12/2015
2603861,05/13/2016,07/29/2016
2603861,09/16/2016,12/04/2016
2607590,04/15/2011,07/16/2012
2607590,07/16/2012,08/08/2012
2607590,05/29/2014,06/23/2014
2608867,09/06/2012,11/12/2012
2616243,11/08/2012,12/12/2012
2616243,12/12/2012,12/02/2013
2616243,10/06/2017,
2635080,12/07/2011,06/08/2012
2635080,06/26/2012,06/02/2016
2635080,05/17/2017,
2637896,10/25/2016,12/07/2016
2637896,01/12/2017,01/19/2017
2644841,08/12/2016,08/17/2016
2644841,08/18/2016,09/22/2016
2644841,09/22/2016,01/18/2017
2651289,04/13/2011,09/21/2012
2651289,09/24/2012,12/20/2013
2651289,12/23/2013,07/16/2014
2651289,07/16/2014,08/01/2014
2651289,08/01/2014,08/06/2015
2691866,03/02/2012,05/08/2012
2691866,12/15/2015,02/16/2016
2691866,08/26/2016,09/23/2016
2692441,03/03/2016,05/06/2016
2705146,06/18/2012,07/05/2012
2705146,12/30/2013,03/24/2014
2744448,06/11/2013,09/12/2013
2755769,11/06/2015,01/08/2016
2755769,03/07/2016,05/27/2016
2756655,10/09/2014,10/09/2014
2756655,10/09/2014,11/18/2014
2762164,05/09/2013,09/04/2013
2762164,04/17/2014,07/08/2014
2762164,06/16/2016,07/18/2016
2762164,07/10/2017,
2766502,03/21/2016,04/29/2016
2788208,01/30/2015,06/09/2015
2788208,06/10/2015,09/01/2015
2788208,09/02/2015,09/07/2015
2788208,09/08/2015,08/31/2016
2788208,09/30/2016,10/18/2016
2788208,11/08/2016,11/17/2016
2789324,09/22/2015,01/20/2017
2789324,01/27/2017,02/08/2017
2789324,11/13/2017,
2793740,08/30/2016,01/31/2017
2793740,01/31/2017,01/31/2017
2793740,01/31/2017,02/22/2017
2793740,05/05/2017,
2810903,03/12/2012,05/23/2012
2810903,08/08/2012,09/03/2012
2810903,11/26/2012,04/01/2013
2810903,02/24/2014,05/02/2014
2810903,06/30/2014,07/11/2014
2810903,07/11/2014,09/15/2014
2810903,09/15/2014,12/12/2014
2810903,12/12/2014,05/18/2015
2813209,06/12/2012,10/29/2012
2820406,03/18/2014,06/04/2014
2820406,01/22/2015,02/09/2015
2820406,02/09/2015,05/05/2015
2820406,04/01/2016,05/26/2016
2823639,01/03/2014,04/23/2014
2823639,12/10/2015,02/03/2016
2827379,08/23/2011,07/31/2012
2827379,07/31/2012,04/03/2013
2827379,04/03/2013,04/30/2013
2843010,04/03/2012,05/21/2012
2843010,09/18/2012,11/16/2012
2844602,01/22/2013,05/31/2013
2846921,05/13/2014,06/09/2014
2858418,01/22/2015,03/24/2015
2858418,02/10/2016,04/27/2016
2865141,09/03/2013,10/30/2013
2865141,10/30/2013,01/13/2014
2865141,02/24/2014,04/14/2014
2866581,09/22/2014,12/04/2014
2884207,03/26/2013,08/09/2013
2884207,09/30/2014,10/01/2014
2884207,10/01/2014,01/25/2015
2892917,11/10/2015,12/22/2015
2892917,12/22/2015,05/05/2016
2897713,12/19/2011,07/16/2012
2897713,07/16/2012,09/10/2012
2901591,07/04/2016,11/18/2016
2904644,12/22/2014,02/12/2015
2904644,11/08/2016,11/30/2016
2915796,07/17/2014,12/19/2014
2915796,02/15/2016,06/14/2016
2915796,07/27/2017,
2918314,08/01/2015,09/30/2015
2924099,09/20/2010,07/16/2012
2924099,07/16/2012,03/07/2014
2924099,03/08/2014,08/15/2014
2932256,09/02/2013,09/20/2013
2947459,01/31/2013,04/30/2013
2948695,04/08/2011,07/16/2012
2948695,07/16/2012,10/23/2012
2948695,09/24/2012,03/14/2017
2948695,03/14/2017,
2958496,04/07/2015,05/28/2015
2975813,03/13/2012,04/17/2012
2977499,11/26/2012,01/25/2013
2980827,10/04/2011,07/12/2012
2980827,06/20/2013,10/09/2013
2980827,07/23/2015,07/23/2015
2980827,07/23/2015,09/22/2015
3012138,09/18/2017,
3025989,08/09/2017,
3029150,04/16/2012,07/12/2012
3029150,07/12/2012,01/15/2013
3029150,01/15/2013,06/19/2013
3029150,07/06/2013,09/25/2013
3029150,09/25/2013,07/14/2014
3030312,01/19/2017,02/08/2017
3038814,09/15/2014,12/03/2014
3038814,12/03/2014,02/24/2016
3039153,04/17/2012,04/30/2012
3039153,04/30/2012,07/16/2012
3039153,07/16/2012,01/10/2013
3046477,10/23/2017,
3048433,09/18/2013,09/27/2013
3049494,05/16/2013,09/27/2013
3049592,02/21/2013,07/05/2013
3049592,07/05/2013,01/26/2016
3049592,01/26/2016,07/15/2016
3050070,10/14/2013,01/03/2014
3050070,01/03/2014,08/18/2014
3050070,02/27/2015,04/18/2015
3050070,04/18/2015,06/03/2015
3062780,08/09/2017,
3064248,02/17/2015,04/01/2015
3070801,04/27/2012,08/14/2013
3075942,04/24/2013,08/06/2014
3075942,10/10/2013,11/08/2013
3076041,05/23/2012,12/13/2012
3079526,08/20/2012,11/14/2012
3079526,12/03/2012,01/03/2013
3079526,01/03/2013,02/21/2013
3079526,02/21/2013,07/02/2013
3081915,10/23/2017,
3092992,04/22/2015,05/20/2015
3093543,10/15/2013,03/07/2014
3104677,12/09/2011,05/11/2012
3105345,11/28/2011,07/16/2012
3105345,07/16/2012,11/27/2014
3105345,11/27/2014,12/23/2015
3114046,05/01/2012,05/02/2012
3123786,11/21/2014,01/27/2015
3123786,07/06/2015,09/15/2015
3132531,12/24/2014,04/16/2015
3132531,04/16/2015,07/29/2016
3132531,11/02/2015,12/07/2015
3132531,08/19/2016,11/18/2016
3140480,12/19/2013,11/18/2015
3140480,11/18/2015,10/03/2016
3140480,09/20/2016,02/22/2017
3140480,08/15/2017,
3141392,01/08/2016,04/05/2016
3142367,08/15/2012,12/24/2012
3159272,01/18/2012,07/16/2012
3159272,07/16/2012,12/03/2012
3159272,05/10/2013,07/30/2013
3159272,05/17/2013,04/08/2016
3159272,03/17/2016,04/08/2016
3159272,04/08/2016,03/14/2017
3159272,03/14/2017,03/30/2017
3159272,05/19/2017,
3163668,08/10/2015,10/14/2015
3184358,10/14/2014,10/24/2014
3192983,09/18/2017,
3210215,01/22/2013,01/25/2013
3210215,01/27/2013,04/01/2013
3213811,01/01/2004,09/28/2012
3217526,11/17/2016,01/23/2017
3241489,02/24/2015,04/01/2015
3241489,04/28/2015,07/09/2015
3241489,02/08/2016,04/06/2016
3241489,06/21/2016,08/16/2016
3241489,10/21/2016,12/01/2016
3241489,12/01/2016,02/15/2017
3241489,02/15/2017,03/24/2017
3241489,05/05/2017,
3250374,10/11/2011,08/02/2012
3250374,07/10/2013,01/02/2014
3258932,03/03/2015,05/20/2015
3260461,02/25/2013,07/15/2013
3260461,07/15/2013,10/15/2013
3268882,01/26/2012,07/16/2012
3268882,07/16/2012,11/05/2012
3273644,02/02/2012,04/04/2012
3273644,08/07/2012,11/30/2012
3274948,07/13/2014,09/29/2014
3276628,01/04/2012,07/16/2012
3276628,07/16/2012,09/20/2013
3276628,09/20/2013,07/25/2014
3276628,07/25/2014,07/25/2014
3276628,07/06/2016,10/18/2016
3276628,10/18/2016,03/03/2017
3276628,09/07/2017,
3278277,04/06/2016,04/06/2016
3280642,07/31/2014,09/16/2014
3280642,09/16/2014,09/29/2014
3285271,05/21/2013,08/21/2013
3293019,05/15/2013,09/10/2013
3293019,09/09/2013,10/16/2013
3293019,09/19/2014,09/26/2014
3304100,06/17/2016,07/08/2016
3304100,07/08/2016,08/26/2016
3306188,06/05/2014,07/11/2014
3306188,07/11/2014,09/25/2014
3310757,10/23/2017,
3316672,03/11/2016,08/26/2016
3316672,10/23/2017,
3332783,07/17/2013,09/27/2013
3333674,04/04/2016,06/22/2016
3334037,08/23/2017,
3339742,04/23/2010,07/16/2012
3339742,07/16/2012,01/11/2013
3341696,05/09/2014,07/02/2014
3341696,08/27/2014,11/17/2014
3343908,06/24/2016,08/01/2016
3343908,08/01/2016,01/25/2017
3344743,02/16/2017,03/01/2017
3348267,10/25/2017,
3352379,05/21/2013,04/25/2014
3361190,11/23/2016,01/24/2017
3361190,01/24/2017,
3361753,09/16/2016,12/19/2016
3370152,11/29/2016,02/01/2017
3371639,09/22/2011,06/15/2012
3371639,06/15/2012,07/16/2012
3371639,07/16/2012,12/03/2012
3371639,12/03/2012,02/09/2015
3371639,02/09/2015,06/29/2015
3371639,06/29/2015,08/27/2015
3371639,08/27/2015,09/11/2015
3371639,09/11/2015,05/10/2016
3371639,02/24/2016,11/02/2016
3371639,11/02/2016,01/11/2017
3371639,01/11/2017,02/23/2017
3371639,09/20/2017,
3377586,01/20/2017,02/06/2017
3393191,09/20/2013,01/20/2014
3397958,06/03/2014,07/11/2014
3397958,07/11/2014,07/11/2014
3397958,07/11/2014,07/30/2014
3397958,06/25/2015,08/19/2015
3406736,07/29/2015,11/02/2015
3407531,02/13/2012,06/25/2012
3407531,08/28/2012,05/20/2013
3407531,06/03/2013,08/29/2013
3413851,12/01/2010,04/20/2012
3417719,07/24/2012,07/30/2012
3417719,10/22/2013,11/29/2013
3417719,11/29/2013,02/25/2014
3421361,04/12/2013,05/08/2013
3421361,05/08/2013,08/23/2013
3427679,11/24/2016,01/25/2017
3435224,08/07/2015,09/25/2015
3435224,09/17/2015,04/21/2016
3435224,04/21/2016,01/31/2017
3435224,01/31/2017,03/14/2017
3437648,11/12/2013,04/11/2014
3437648,04/10/2014,09/18/2014
3437648,09/18/2014,09/26/2014
3437648,09/26/2014,01/08/2015
3437648,01/08/2015,07/17/2015
3437648,07/24/2015,08/19/2016
3437648,08/19/2016,02/22/2017
3437648,02/22/2017,
3466753,01/16/2012,07/16/2012
3466753,07/16/2012,12/14/2012
3466753,12/06/2012,02/09/2015
3466753,02/09/2015,06/25/2015
3466753,06/29/2015,02/22/2016
3466753,05/03/2016,07/27/2016
3466753,07/27/2016,01/30/2017
3466753,01/30/2017,03/03/2017
3466753,10/26/2017,
3473101,06/27/2011,05/14/2012
3473101,05/14/2012,07/16/2012
3473101,07/16/2012,04/30/2013
3481251,03/09/2016,06/01/2016
3485173,03/14/2011,07/16/2012
3485173,07/16/2012,10/27/2016
3485173,11/13/2017,
3498521,05/09/2014,07/11/2014
3498521,07/11/2014,07/16/2014
3508253,01/17/2014,02/11/2014
3516600,11/25/2010,07/16/2012
3516600,07/16/2012,01/28/2015
3525704,10/31/2017,
3532856,01/26/2015,03/26/2015
3535860,12/21/2011,06/29/2012
3535860,06/29/2012,07/16/2012
3535860,07/16/2012,02/14/2013
3539726,09/04/2008,06/13/2012
3539726,06/13/2012,09/30/2016
3539726,09/30/2016,02/22/2017
3539726,02/22/2017,02/22/2017
3543608,04/24/2015,06/29/2015
3550377,06/18/2015,05/20/2016
3562190,07/23/2013,08/30/2013
3569681,12/12/2011,05/01/2012
3569681,05/01/2012,07/16/2012
3569681,07/16/2012,11/08/2012
3569681,07/16/2014,09/05/2014
3569681,11/12/2014,02/22/2017
3569681,02/22/2017,
3574993,11/20/2013,05/28/2014
3574993,02/08/2016,05/19/2016
3578132,10/18/2017,
3578537,03/02/2015,05/28/2015
3578537,05/28/2015,08/17/2015
3578537,08/17/2015,04/14/2016
3578537,04/20/2016,08/23/2016
3596755,12/07/2012,01/11/2013
3596755,01/11/2013,06/17/2013
3596755,06/24/2013,09/23/2013
3596755,10/03/2014,11/14/2014
3597253,08/11/2011,06/29/2012
3597253,06/29/2012,07/16/2012
3597253,07/16/2012,02/01/2013
3597253,02/01/2013,06/04/2013
3597253,06/04/2013,10/14/2013
3600262,12/20/2011,07/18/2012
3604154,04/23/2013,07/31/2013
3612854,08/15/2016,10/11/2016
3619856,06/19/2014,07/02/2014
3619856,06/16/2015,08/26/2015
3619856,10/30/2017,
3626022,04/13/2015,04/19/2015
3626022,04/19/2015,08/19/2015
3643008,09/28/2010,06/14/2012
3643008,06/14/2012,07/16/2012
3643008,07/16/2012,07/30/2014
3643008,08/26/2014,05/29/2015
3643008,05/29/2015,06/03/2016
3643008,06/03/2016,09/15/2016
3643008,09/15/2016,02/22/2017
3643008,09/20/2017,
3651950,01/09/2012,05/01/2012
3651950,11/13/2012,03/21/2013
3654639,06/09/2014,12/22/2014
3656136,12/05/2013,01/15/2014
3656136,01/21/2014,04/08/2014
3664102,01/25/2013,02/18/2013
3664102,02/25/2013,10/25/2013
3664102,10/28/2013,11/18/2013
3664102,11/18/2013,10/07/2014
3674031,11/13/2017,
3684416,10/07/2014,12/11/2014
3684416,12/11/2014,01/31/2015
3687280,12/10/2015,02/08/2016
3694725,06/23/2016,08/08/2016
3694725,08/09/2016,10/06/2016
3694725,10/06/2016,03/14/2017
3694725,03/14/2017,03/21/2017
3694725,03/21/2017,
3698984,11/24/2014,02/18/2015
3698984,02/18/2015,02/23/2015
3701348,01/08/2015,01/23/2015
3708523,10/26/2017,
3710051,12/21/2012,09/27/2013
3715609,07/08/2016,08/02/2016
3723038,09/10/2012,09/13/2012
3734280,02/22/2017,03/01/2017
3734280,03/01/2017,03/01/2017
3738151,12/06/2016,01/24/2017
3738761,02/11/2010,07/16/2012
3738761,07/16/2012,07/26/2012
3741731,09/26/2017,
3745578,02/09/2010,07/16/2012
3745578,07/16/2012,06/12/2013
3752243,02/27/2017,
3785750,07/23/2013,12/09/2013
3785750,07/09/2015,09/22/2015
3788039,10/22/2014,11/19/2014
3796275,07/16/2012,03/13/2015
3796275,08/18/2015,02/22/2017
3796275,02/22/2017,
3803212,11/04/2015,01/08/2016
3812506,01/06/2017,01/30/2017
3812506,02/06/2017,03/29/2017
3812506,03/29/2017,03/29/2017
3812506,07/24/2017,
3817720,09/30/2013,10/04/2013
3850974,01/28/2016,03/24/2016
3853446,06/16/2015,08/21/2015
3871802,10/01/2014,11/19/2014
3877352,07/29/2014,10/31/2014
3877352,07/06/2015,12/30/2015
3885606,01/21/2016,05/17/2016
3896478,02/20/2012,07/16/2012
3896478,07/16/2012,10/10/2016
3896478,10/06/2016,02/22/2017
3896478,02/22/2017,
3907462,01/03/2014,05/14/2014
3907462,05/12/2014,01/14/2015
3907462,01/14/2015,04/01/2015
3907462,07/06/2015,02/22/2017
3907462,02/22/2017,
3922532,10/15/2015,12/15/2015
3934270,02/01/2013,06/26/2013
3934270,11/09/2015,01/20/2016
3934270,11/24/2016,01/27/2017
3934270,02/06/2017,03/01/2017
3934955,09/28/2012,02/21/2013
3936224,10/26/2015,11/13/2015
3938653,10/30/2014,01/07/2015
3964055,04/02/2015,02/23/2016
3970896,07/07/2015,09/09/2015
3982198,01/18/2016,03/02/2016
3993229,01/03/2013,05/14/2013
3993229,04/01/2014,09/22/2014
3993229,09/22/2014,01/02/2015
3993229,01/02/2015,05/05/2015
3993229,11/10/2017,
4000446,12/30/2013,03/19/2014
4000446,04/01/2015,05/22/2015
4000446,10/14/2016,01/10/2017
4000446,01/10/2017,02/22/2017
4000446,07/24/2017,
4009066,10/31/2017,
4013881,03/16/2016,07/08/2016
4013881,07/08/2016,07/11/2016
4013881,07/11/2016,03/17/2017
4013881,10/23/2017,
4020471,06/17/2015,08/20/2015
4042412,09/10/2015,11/03/2015
4043811,09/19/2016,11/14/2016
4047864,01/07/2016,01/29/2016
4052914,09/21/2015,10/16/2015
4056994,10/11/2012,10/17/2012
4056994,10/17/2012,11/08/2012
4056994,04/24/2015,06/21/2015
4057998,05/20/2016,10/03/2016
4067884,11/28/2014,01/21/2015
4067884,03/22/2016,04/14/2016
4070272,10/01/2013,10/30/2013
4070272,10/30/2013,01/13/2014
4070272,02/24/2014,04/14/2014
4082407,08/31/2012,01/28/2013
4084768,06/30/2010,07/03/2012
4084768,07/03/2012,02/05/2013
4084768,08/05/2015,08/24/2016
4087016,06/15/2016,08/02/2016
4087414,10/01/2014,10/29/2014
4088501,07/15/2014,07/15/2014
4092841,02/08/2013,05/14/2013
4107494,04/24/2015,06/10/2015
4118264,11/25/2011,05/25/2012
4118264,06/30/2012,11/16/2012
4118264,09/20/2013,04/10/2014
4118264,04/10/2014,04/30/2014
4118264,05/15/2014,06/06/2014
4119939,11/02/2012,07/19/2013
4119939,07/19/2013,08/05/2015
4119939,06/13/2014,07/04/2014
4120313,05/26/2014,07/31/2014
4120313,02/10/2017,03/01/2017
4129489,04/02/2014,06/06/2014
4133586,10/16/2014,12/10/2014
4133586,08/05/2015,09/25/2015
4133586,05/16/2016,08/01/2016
4137948,01/25/2012,04/27/2012
4141482,05/17/2012,06/29/2012
4148719,12/03/2010,10/25/2012
4148719,10/26/2012,12/21/2012
4148719,12/21/2012,06/21/2013
4148719,06/21/2013,12/16/2013
4148719,03/24/2015,06/17/2015
4148719,06/17/2015,02/16/2016
4148719,11/28/2016,01/25/2017
4149122,02/20/2017,03/01/2017
4149122,10/23/2017,
4165640,09/15/2014,11/03/2014
4165640,11/03/2014,12/05/2014
4165640,12/13/2014,02/07/2015
4165640,02/07/2015,08/27/2015
4168257,10/29/2014,12/18/2014
4168257,12/18/2014,01/07/2015
4168257,01/07/2015,03/27/2015
4168257,03/27/2015,11/13/2015
4182712,04/07/2014,04/10/2014
4190169,03/27/2014,10/21/2014
4190169,10/22/2014,01/06/2015
4190169,01/06/2015,04/22/2015
4218416,02/13/2017,03/01/2017
4223486,10/16/2014,01/23/2015
4239996,04/18/2012,11/14/2012
4240926,10/23/2017,
4243851,10/12/2017,
4246237,07/01/2015,08/26/2015
4246237,10/30/2017,
4251354,07/14/2015,10/21/2015
4251354,08/22/2016,10/27/2016
4273974,11/20/2012,05/14/2013
4273974,05/14/2013,05/14/2013
4275528,04/06/2011,05/25/2012
4281855,04/24/2014,06/19/2014
4281855,04/11/2015,04/18/2015
4281855,04/18/2015,06/15/2015
4281855,06/16/2015,04/18/2016
4282279,11/13/2017,
4285083,02/27/2015,04/18/2015
4285083,04/18/2015,05/08/2015
4285083,03/01/2016,09/29/2016
4285083,10/03/2016,03/14/2017
4285083,03/14/2017,
4286480,06/22/2010,06/13/2012
4286480,06/13/2012,07/16/2012
4286480,07/16/2012,06/28/2013
4288161,02/03/2017,03/01/2017
4288161,03/01/2017,03/17/2017
4292806,09/14/2012,10/31/2012
4292806,09/14/2012,11/06/2012
4292806,11/06/2012,01/25/2013
4292806,01/25/2013,04/19/2013
4297799,03/25/2013,06/13/2013
4297799,10/23/2013,11/08/2013
4319964,06/09/2014,07/09/2014
4319964,07/09/2014,09/09/2015
4319964,12/09/2015,02/11/2016
4319964,10/23/2017,
4322712,01/16/2017,01/23/2017
4337054,03/02/2015,05/21/2015
4350842,07/23/2009,07/16/2012
4350842,07/16/2012,02/21/2013
4371117,09/10/2008,02/11/2013
4371117,02/19/2014,04/24/2014
4371117,04/24/2014,11/11/2014
4371117,11/11/2014,12/15/2014
4387836,10/19/2015,01/27/2016
4389255,11/07/2014,01/13/2015
4395552,11/05/2012,01/18/2013
4395552,01/18/2013,02/07/2013
4395552,02/07/2013,04/10/2013
4399863,04/16/2015,04/20/2015
4399863,04/20/2015,04/22/2015
4399863,04/22/2015,07/15/2015
4411035,03/25/2016,06/28/2016
4411035,06/28/2016,10/03/2016
4411035,10/06/2016,11/07/2016
4415691,07/14/2016,10/17/2016
4418071,10/31/2017,
4419890,12/29/2014,03/18/2015
4421789,04/07/2008,06/06/2012
4421789,07/25/2012,03/04/2014
4421789,03/04/2014,04/08/2014
4421789,04/08/2014,12/23/2015
4421789,12/23/2015,05/19/2016
4421789,05/19/2016,09/02/2016
4428255,02/07/2012,07/04/2012
4428255,07/04/2012,08/13/2012
4428255,08/13/2012,12/03/2012
4428255,12/03/2012,04/08/2013
4439531,10/23/2014,12/03/2014
4441865,02/26/2013,07/12/2013
4441865,07/12/2013,07/12/2013
4441865,07/12/2013,02/25/2014
4441865,11/13/2014,11/14/2014
4441865,11/14/2014,04/13/2016
4441865,04/13/2016,05/04/2016
4441865,05/04/2016,06/29/2016
4441865,06/29/2016,10/06/2016
4441865,10/11/2016,03/14/2017
4441865,03/14/2017,03/24/2017
4441865,10/11/2017,
4461477,01/13/2017,03/01/2017
4461969,11/08/2011,07/16/2012
4461969,07/16/2012,12/10/2012
4468140,09/24/2013,03/13/2014
4468140,09/26/2016,10/07/2016
4469882,07/31/2012,12/07/2012
4475232,03/25/2010,07/16/2012
4475232,07/16/2012,05/03/2013
4482996,10/11/2016,11/17/2016
4483010,06/30/2015,08/21/2015
4487386,06/12/2012,07/25/2012
4487386,08/29/2012,03/12/2013
4487386,03/12/2013,04/18/2013
4489003,02/17/2017,03/01/2017
4489003,03/01/2017,03/29/2017
4489003,08/29/2017,
4496846,03/24/2016,05/31/2016
4499125,02/25/2013,05/14/2013
4500949,02/16/2016,03/15/2016
4516026,05/02/2013,08/13/2013
4516026,09/14/2015,09/21/2015
4516026,09/21/2015,03/14/2017
4516026,03/14/2017,03/16/2017
4516937,08/23/2011,07/31/2012
4516937,07/31/2012,03/26/2013
4516937,03/27/2013,09/02/2013
4516937,12/01/2014,02/16/2015
4516937,03/23/2015,03/15/2016
4516937,03/15/2016,04/08/2016
4516937,04/08/2016,06/03/2016
4530536,07/26/2012,12/11/2013
4530536,12/12/2013,01/16/2015
4538373,09/19/2011,07/16/2012
4538373,07/16/2012,01/13/2014
4538373,01/13/2014,01/13/2014
4538373,01/13/2014,05/28/2014
4538373,08/04/2014,09/08/2015
4542489,01/20/2012,05/24/2012
4542489,05/24/2012,11/16/2012
4542489,07/10/2013,03/17/2014
4542489,03/17/2014,03/17/2014
4542489,03/17/2014,03/20/2014
4542489,03/21/2014,04/03/2014
4542489,03/28/2014,04/02/2014
4542489,04/01/2014,06/02/2014
4545143,11/10/2014,12/03/2014
4547905,06/06/2012,07/23/2012
4547905,07/23/2012,11/26/2013
4547905,12/12/2013,07/28/2014
4547905,07/31/2014,12/19/2014
4547905,12/05/2014,12/23/2014
4547905,12/23/2014,05/20/2015
4547905,05/20/2015,08/25/2015
4565146,04/18/2012,08/30/2012
4565146,12/17/2014,01/26/2015
4569434,07/07/2017,
4571933,01/07/2016,02/03/2016
4571933,02/03/2016,04/13/2016
4571933,04/26/2016,03/03/2017
4571933,03/03/2017,03/16/2017
4571933,10/12/2017,
4573991,07/21/2017,
4575159,03/08/2013,05/30/2013
4583501,09/30/2013,10/01/2014
4583501,10/01/2014,11/11/2014
4583501,11/11/2014,11/11/2014
4583501,11/11/2014,12/23/2015
4583501,12/23/2015,05/19/2016
4583501,05/19/2016,01/24/2017
4599542,10/21/2011,06/15/2012
4604409,12/14/2011,05/01/2013
4604409,12/03/2014,02/04/2016
4608503,12/02/2014,01/21/2015
4610272,07/21/2014,09/19/2014
4619760,05/01/2012,05/17/2012
4630119,02/09/2017,03/01/2017
4630119,03/01/2017,03/30/2017
4631233,01/29/2013,11/07/2013
4631233,11/07/2013,09/29/2015
4638557,02/13/2013,03/26/2013
4638557,03/26/2013,05/15/2013
4638557,06/04/2013,10/16/2013
4644709,10/25/2016,12/07/2016
4644709,01/12/2017,01/19/2017
4646521,03/17/2014,07/02/2014
4646521,07/02/2014,10/01/2014
4646521,10/01/2014,12/02/2014
4663187,06/22/2015,07/09/2015
4665932,02/07/2017,03/01/2017
4665932,03/01/2017,03/24/2017
4670119,09/19/2012,04/02/2013
4672379,02/05/2013,05/14/2013
4672379,06/04/2013,08/21/2013
4681109,03/29/2012,05/04/2012
4695302,02/14/2011,07/16/2012
4695302,07/16/2012,09/09/2013
4695302,09/08/2014,09/23/2016
4726990,09/22/2017,
4730729,10/06/2011,07/16/2012
4730729,07/16/2012,03/24/2015
4730729,03/27/2015,02/22/2017
4730729,02/22/2017,
4752391,09/30/2011,03/01/2013
4760720,01/15/2015,02/18/2015
4760720,05/14/2015,07/22/2015
4760720,07/22/2015,09/24/2015
4769039,12/19/2016,
4770391,01/30/2012,07/16/2012
4770391,07/16/2012,06/08/2013
4770391,06/18/2013,01/28/2015
4770391,01/28/2015,07/28/2015
4770391,07/28/2015,12/16/2015
4770391,12/16/2015,03/14/2017
4770391,03/14/2017,
4770498,05/13/2013,12/11/2013
4770498,12/12/2013,05/12/2015
4771625,11/09/2012,08/04/2015
4771625,10/22/2015,02/22/2017
4771625,02/22/2017,
4779751,12/29/2015,03/22/2016
4779751,07/26/2016,09/15/2016
4781660,03/27/2012,04/10/2012
4789893,01/08/2015,02/20/2015
4789893,03/02/2015,06/25/2015
4794186,08/10/2016,09/13/2016
4794186,09/13/2016,11/09/2016
4794186,11/09/2016,
4795684,03/21/2016,04/12/2016
4805952,11/21/2016,01/25/2017
4805952,10/30/2017,
4806846,08/23/2011,07/31/2012
