New ID,Age at referral,Gender,Ethnicity,Ward,Referral date
43898272,13,F,Chinese or other ethnic group,Northumberland Park,03/10/2016
43898272,14,F,Chinese or other ethnic group,Northumberland Park,05/11/2017
43900133,0,M,White,,04/08/2015
43901611,9,M,White,Seven Sisters,09/28/2015
43902054,3,Male,White,Not Stated,02/08/2013
43902054,7,M,White,Noel Park,10/20/2016
43902054,7,M,White,Noel Park,06/29/2017
43940706,17,Female,Black / African / Caribbean / Black British,Not Stated,05/01/2012
43945082,8,F,Black or Black British,,08/04/2015
43963149,0,M,White,,01/08/2016
43963149,1,M,White,,01/23/2017
43985068,2,M,Not stated,,09/09/2014
43987784,8,Male,Asian / Asian British,Bruce Grove,10/12/2012
43993483,7,Female,White,,03/30/2013
44010481,3,F,Black or Black British,Northumberland Park,11/10/2014
44019517,0,M,Chinese or other ethnic group,Northumberland Park,10/16/2015
44034810,7,F,Black or Black British,,07/12/2017
44035212,9,F,,Woodside,05/02/2017
44035623,10,F,Not stated,,02/17/2016
44047928,1,M,Black or Black British,,06/26/2014
44052483,2,M,Black or Black British,Seven Sisters,05/08/2014
44052483,3,M,Black or Black British,Seven Sisters,07/24/2015
44052483,4,M,Black or Black British,Seven Sisters,05/12/2016
44052483,5,M,Black or Black British,Seven Sisters,05/31/2017
44052483,5,M,Black or Black British,Seven Sisters,08/07/2017
44054753,4,Female,Asian / Asian British,,08/06/2012
44054753,4,Female,Asian / Asian British,Tottenham Green,11/01/2012
44054753,9,F,Asian or Asian British,Tottenham Hale,11/09/2017
44059218,4,M,White,,08/26/2014
44071054,0,M,Mixed,Bruce Grove,04/23/2015
44076937,,U,Not stated,Hornsey,07/13/2016
44080178,0,M,Chinese or other ethnic group,Alexandra,11/17/2015
44098400,0,F,Mixed,Hornsey,10/23/2017
44099190,4,Male,White,,09/13/2012
44101001,11,M,Not stated,Seven Sisters,07/20/2017
44107523,17,M,White,,06/05/2017
44112537,8,F,White,Alexandra,01/11/2016
44112537,8,F,White,Alexandra,01/26/2016
44141232,6,M,Black or Black British,St Ann's,12/28/2016
44151521,0,M,White,Seven Sisters,08/22/2016
44151521,1,M,White,Seven Sisters,10/10/2017
44161627,17,F,Black or Black British,White Hart Lane,10/23/2014
44165813,1,Female,White,West Green,01/29/2013
44174133,1,M,Black or Black British,Northumberland Park,10/10/2014
44174133,2,M,Black or Black British,Northumberland Park,01/22/2016
44210207,0,F,Not stated,Tottenham Hale,08/26/2016
44220490,3,F,Black or Black British,Tottenham Green,10/06/2016
44227886,0,Female,White,Seven Sisters,09/27/2012
44228090,17,F,Black or Black British,Muswell Hill,09/23/2014
44231680,1,Male,Asian / Asian British,Woodside,12/28/2012
44245346,9,M,Mixed,Seven Sisters,06/12/2017
44248797,10,F,Black or Black British,St Ann's,03/09/2016
44248797,10,F,Black or Black British,St Ann's,03/16/2016
44249940,17,Female,Black / African / Caribbean / Black British,Noel Park,03/13/2013
44249940,17,Female,Black / African / Caribbean / Black British,Noel Park,02/21/2013
44261976,0,Unknown,White,Seven Sisters,07/10/2012
44263947,14,Male,White,Tottenham Hale,02/20/2013
44271206,4,M,Asian or Asian British,Stroud Green,04/24/2017
44282342,15,M,White,Noel Park,12/04/2015
44296395,14,M,Black or Black British,,12/02/2015
44296395,15,M,Black or Black British,,03/31/2016
44296395,16,M,Black or Black British,,02/27/2017
44307187,13,M,White,Tottenham Green,03/02/2017
44307446,5,F,Black or Black British,St Ann's,08/14/2017
44310058,6,M,Chinese or other ethnic group,,04/22/2016
44311023,4,Male,Mixed / multiple,Harringay,05/07/2012
44323707,10,M,Black or Black British,Harringay,03/02/2017
44323707,10,M,Black or Black British,Harringay,09/29/2017
44332589,2,M,Black or Black British,Noel Park,12/12/2016
44335174,12,F,Chinese or other ethnic group,,06/20/2016
44337375,9,F,Black or Black British,,07/16/2014
44337375,9,F,Black or Black British,,07/18/2014
44350910,4,Female,White,Crouch End,06/26/2012
44351034,8,M,Black or Black British,,12/22/2014
44360211,0,F,Black or Black British,Tottenham Green,01/19/2016
44363580,11,M,White,Hornsey,09/10/2014
44377445,,U,Not stated,White Hart Lane,05/04/2017
44378266,10,M,White,Bruce Grove,12/10/2015
44381480,10,Male,White,Fortis Green,05/06/2012
44385832,13,F,,,08/18/2017
44410798,0,M,White,Bruce Grove,11/20/2014
44410798,3,M,White,Bruce Grove,09/22/2017
44410992,13,M,Mixed,White Hart Lane,10/03/2016
44424832,8,Female,Asian / Asian British,Bruce Grove,05/22/2012
44424832,8,Female,Asian / Asian British,Bruce Grove,04/20/2012
44476040,16,F,Black or Black British,Northumberland Park,08/26/2015
44483427,11,F,Black or Black British,Tottenham Hale,04/25/2017
44489512,8,Male,White,White Hart Lane,02/07/2013
44501580,19,F,White,Noel Park,05/17/2016
44508635,12,M,White,Woodside,12/02/2016
44518825,7,M,White,Bruce Grove,06/19/2014
44520592,0,M,,Bounds Green,11/04/2016
44557635,12,Male,Mixed / multiple,Alexandra,01/23/2013
44557635,13,M,Mixed,Woodside,05/16/2014
44557635,14,M,Mixed,Woodside,03/06/2015
44557635,15,M,Mixed,Woodside,08/01/2016
44557635,16,M,Mixed,Woodside,12/21/2016
44574016,16,M,White,St Ann's,03/16/2015
44575777,5,F,Mixed,Crouch End,01/18/2017
44575777,5,F,Mixed,Crouch End,06/28/2017
44575838,11,Male,White,,07/12/2012
44575838,13,M,White,,10/06/2014
44586575,0,M,Asian or Asian British,,07/26/2016
44586575,1,M,Asian or Asian British,,08/11/2017
44594674,3,M,Chinese or other ethnic group,Hornsey,01/03/2017
44631899,15,M,White,,05/22/2014
44634614,6,Male,White,Noel Park,09/27/2012
44634614,9,M,White,Noel Park,01/22/2015
44634614,10,M,White,Noel Park,03/07/2016
44634614,10,M,White,Noel Park,08/24/2016
44651244,3,F,Mixed,Tottenham Green,05/02/2017
44651244,3,F,Mixed,Tottenham Green,11/03/2017
44657951,2,M,White,White Hart Lane,04/30/2015
44657951,3,M,White,White Hart Lane,05/10/2016
44665982,5,M,Mixed,,06/03/2015
44670432,15,Male,Black / African / Caribbean / Black British,Tottenham Green,12/14/2012
44708911,3,F,White,Tottenham Hale,03/11/2015
44708911,3,F,White,Tottenham Hale,10/05/2015
44708911,5,F,White,Tottenham Hale,05/18/2017
44708911,5,F,White,Tottenham Hale,11/14/2017
44729605,8,F,Black or Black British,West Green,10/29/2014
44729605,9,F,Black or Black British,West Green,03/11/2015
44729605,9,F,Black or Black British,West Green,10/16/2015
44729605,11,F,Black or Black British,West Green,03/15/2017
44753180,13,M,Black or Black British,White Hart Lane,05/04/2017
44762708,0,Male,White,,01/10/2013
44763098,6,M,Black or Black British,,01/05/2017
44763098,6,M,Black or Black British,,05/30/2017
44770297,0,M,Chinese or other ethnic group,Bounds Green,11/02/2017
44774377,4,F,Black or Black British,Northumberland Park,02/08/2017
44783764,3,M,Black or Black British,Bounds Green,11/02/2016
44790161,5,M,White,Bounds Green,05/17/2017
44800783,3,Male,White,Woodside,06/11/2012
44800783,6,M,White,Woodside,04/29/2016
44800783,7,M,White,Woodside,08/17/2016
44805253,8,M,Black or Black British,White Hart Lane,03/23/2016
44805253,8,M,Black or Black British,White Hart Lane,12/19/2016
44809409,2,M,White,Northumberland Park,10/27/2015
44815730,5,F,Mixed,Fortis Green,10/12/2015
44819139,15,Female,White,,04/18/2012
44819139,15,Female,White,Bruce Grove,11/29/2012
44847334,12,F,Black or Black British,Alexandra,05/21/2014
44848809,0,M,White,Northumberland Park,09/25/2015
44852016,6,F,Black or Black British,Alexandra,02/12/2015
44852809,1,Female,White,Tottenham Green,05/22/2012
44868994,1,Male,Black / African / Caribbean / Black British,,06/06/2012
44868994,6,M,Black or Black British,Seven Sisters,10/23/2017
44879430,4,F,White,West Green,10/19/2016
44901097,0,F,Black or Black British,Hornsey,11/13/2015
44907927,14,F,Black or Black British,,12/30/2016
44914533,2,F,,Northumberland Park,12/02/2014
44916386,3,M,Black or Black British,Bruce Grove,02/02/2016
44924421,12,Female,Black / African / Caribbean / Black British,Tottenham Green,12/05/2012
44941288,3,F,White,Highgate,11/14/2017
44945436,6,M,,Northumberland Park,06/05/2017
44946391,,F,Chinese or other ethnic group,Harringay,10/17/2017
44949760,3,M,Black or Black British,,06/25/2015
44949760,3,M,Black or Black British,,10/09/2015
44949760,4,M,Black or Black British,,11/30/2016
44952178,0,F,White,Crouch End,03/25/2015
44953329,6,F,Not stated,Fortis Green,10/06/2015
44960480,7,F,White,Woodside,10/30/2017
44961873,7,Male,White,Tottenham Green,02/14/2013
44961873,6,Male,White,Tottenham Green,11/13/2012
44961873,10,M,White,Tottenham Green,01/30/2017
44963735,17,F,Not stated,Tottenham Green,11/05/2014
44963735,18,F,Not stated,Tottenham Green,03/30/2015
44963778,4,M,Not stated,St Ann's,04/06/2017
44963778,5,M,Not stated,St Ann's,10/09/2017
44978385,1,Male,Black / African / Caribbean / Black British,Hornsey,09/26/2012
44978385,3,M,Black or Black British,Hornsey,12/30/2014
44978385,4,M,Black or Black British,Hornsey,01/08/2016
44997712,0,M,Mixed,Northumberland Park,08/15/2014
44997712,1,M,Mixed,Northumberland Park,02/23/2016
44997712,2,M,Mixed,Northumberland Park,12/07/2016
45015353,4,M,Black or Black British,Bruce Grove,02/09/2017
45024491,2,M,White,,06/06/2014
45024491,5,M,White,,02/21/2017
45038544,15,F,Mixed,Woodside,09/02/2015
45038544,17,F,Mixed,Woodside,11/17/2016
45044273,1,Female,Black / African / Caribbean / Black British,Bruce Grove,09/10/2012
45044273,5,F,Black or Black British,Bruce Grove,12/29/2015
45044273,5,F,Black or Black British,Bruce Grove,01/22/2016
45044273,6,F,Black or Black British,Bruce Grove,12/02/2016
45044363,20,#N/A,#N/A,Tottenham Hale,01/25/2013
45052088,6,F,Black or Black British,Fortis Green,01/23/2017
45059319,13,Female,Black / African / Caribbean / Black British,Northumberland Park,05/24/2012
45059319,17,F,Black or Black British,Northumberland Park,03/10/2016
45063854,9,M,White,,03/24/2015
45068996,7,F,Black or Black British,Woodside,12/16/2016
45068996,7,F,Black or Black British,Woodside,08/11/2017
45068996,8,F,Black or Black British,Woodside,10/06/2017
45073007,3,F,White,Tottenham Hale,01/07/2016
45085911,9,Female,White,Hornsey,01/10/2013
45091137,3,F,Black or Black British,Tottenham Green,06/30/2015
45091137,4,F,Black or Black British,Tottenham Green,11/18/2015
45091137,4,F,Black or Black British,Tottenham Green,12/29/2015
45095790,8,F,Black or Black British,Bounds Green,11/30/2015
45095790,9,F,Black or Black British,Bounds Green,11/30/2016
45095790,10,F,Black or Black British,Bounds Green,10/12/2017
45105940,6,M,Black or Black British,,03/17/2015
45115108,6,Male,Black / African / Caribbean / Black British,Woodside,04/05/2012
45115108,8,M,Black or Black British,,03/05/2015
45115108,10,M,Black or Black British,,01/19/2017
45115108,11,M,Black or Black British,,06/15/2017
45117396,12,M,,Tottenham Green,07/17/2014
45120015,0,F,Mixed,Woodside,04/03/2014
45124097,,F,Chinese or other ethnic group,Bruce Grove,08/24/2016
45129012,11,M,Black or Black British,West Green,05/01/2015
45130797,15,F,Asian or Asian British,Tottenham Hale,10/18/2016
45135319,0,F,,Highgate,09/23/2016
45138951,,I,,Woodside,11/13/2017
45148543,5,M,Black or Black British,Tottenham Green,08/04/2017
45167942,7,M,Not stated,St Ann's,01/22/2015
45176488,9,F,White,,06/24/2016
45188687,12,F,Mixed,White Hart Lane,04/29/2015
45207736,8,F,Mixed,Tottenham Green,02/04/2016
45209486,12,M,Black or Black British,White Hart Lane,06/10/2014
45209486,13,M,Black or Black British,White Hart Lane,03/25/2015
45221659,17,F,White,Tottenham Hale,12/17/2014
45227446,16,M,Black or Black British,Seven Sisters,12/09/2015
45235320,17,Female,White,Not Stated,10/04/2012
45245505,5,F,Black or Black British,Seven Sisters,03/08/2016
45250650,8,F,Black or Black British,Harringay,11/28/2016
45250650,8,F,Black or Black British,Harringay,12/14/2016
45273409,15,M,Mixed,Alexandra,07/01/2014
45282840,12,Male,Black / African / Caribbean / Black British,Bounds Green,10/11/2012
45282840,13,M,Black or Black British,White Hart Lane,05/30/2014
45293265,0,M,Black or Black British,Harringay,10/14/2015
45326826,11,M,Black or Black British,Northumberland Park,06/23/2014
45326826,12,M,Black or Black British,Northumberland Park,11/11/2014
45339978,0,Female,White,Alexandra,12/18/2012
45356393,0,M,White,Northumberland Park,01/28/2016
45363556,15,M,Chinese or other ethnic group,West Green,11/23/2016
45365423,11,F,White,Woodside,06/15/2016
45365423,11,F,White,Woodside,06/23/2016
45371275,2,F,Not stated,Tottenham Hale,02/06/2017
45395527,3,M,Black or Black British,Northumberland Park,02/18/2016
45401671,9,M,,Stroud Green,10/03/2017
45411170,,F,Not stated,St Ann's,01/28/2016
45416383,6,F,Chinese or other ethnic group,Seven Sisters,04/06/2017
45423180,8,M,Black or Black British,Highgate,01/14/2015
45423410,9,F,White,Harringay,11/07/2014
45428130,6,Female,Mixed / multiple,Tottenham Green,02/26/2013
45428130,5,Female,Mixed / multiple,,04/17/2012
45428130,9,F,Mixed,,10/13/2015
45428130,9,F,Mixed,,03/10/2016
45428130,10,F,Mixed,,09/09/2016
45448631,16,F,Black or Black British,White Hart Lane,03/20/2015
45450517,9,M,Black or Black British,Tottenham Hale,08/06/2016
45453354,14,F,Black or Black British,White Hart Lane,01/26/2015
45455042,5,F,Asian or Asian British,White Hart Lane,04/15/2015
45455575,4,F,White,Noel Park,11/21/2016
45457171,2,F,White,West Green,07/17/2014
45458626,0,M,,Bounds Green,06/18/2014
45460699,15,F,Not stated,West Green,02/02/2016
45467280,4,M,Black or Black British,Northumberland Park,06/20/2015
45482407,15,M,White,Alexandra,10/31/2017
45492061,16,Male,White,Not Stated,04/10/2012
45492697,4,Male,Black / African / Caribbean / Black British,,10/24/2012
45498200,11,M,White,Crouch End,01/18/2017
45505030,0,F,White,Hornsey,10/13/2015
45505030,1,F,White,Hornsey,09/12/2017
45533808,0,M,Mixed,Bruce Grove,12/19/2014
45533808,0,M,Mixed,Bruce Grove,10/08/2015
45533808,2,M,Mixed,Bruce Grove,07/04/2017
45543062,0,U,Not stated,Seven Sisters,09/28/2017
45546623,13,F,Black or Black British,,12/28/2016
45546623,13,F,Black or Black British,,04/21/2017
45548282,3,F,Black or Black British,,10/16/2015
45548906,13,M,Mixed,,06/03/2014
45548906,13,M,Mixed,,04/20/2015
45548906,15,M,Mixed,,07/01/2016
45548906,16,M,Mixed,,11/10/2017
45551740,0,F,Not stated,Bounds Green,02/03/2017
45556576,5,Female,Black / African / Caribbean / Black British,White Hart Lane,11/06/2012
45556576,8,F,Black or Black British,White Hart Lane,09/17/2015
45563307,10,Male,White,Tottenham Hale,01/21/2013
45564858,8,M,Black or Black British,Woodside,12/06/2016
45564858,9,M,Black or Black British,Woodside,07/12/2017
45568246,0,M,White,Woodside,10/06/2014
45568628,1,F,Not stated,Bounds Green,08/27/2014
45580477,5,F,Black or Black British,,01/28/2015
45581542,0,M,White,,05/09/2016
45588144,3,F,White,Tottenham Hale,02/26/2015
45588144,3,F,White,Tottenham Hale,05/15/2015
45617290,11,M,Black or Black British,Harringay,11/14/2017
45640668,0,M,Mixed,Highgate,01/26/2017
45642176,16,M,Mixed,Harringay,03/08/2016
45647543,13,M,Mixed,Northumberland Park,02/18/2016
45647867,3,Female,White,Bounds Green,01/07/2013
45647867,5,F,White,Bounds Green,04/01/2015
45658431,10,M,White,Hornsey,08/09/2017
45665570,3,M,Mixed,Stroud Green,12/06/2016
45666409,9,F,White,West Green,12/29/2015
45666409,9,F,White,West Green,01/08/2016
45669604,1,Male,Black / African / Caribbean / Black British,Northumberland Park,11/08/2012
45706747,11,F,White,West Green,06/29/2017
45727794,8,F,White,Muswell Hill,11/10/2015
45746389,16,Female,No data,Bruce Grove,02/15/2013
45755380,5,M,Black or Black British,Bruce Grove,10/03/2016
45790193,14,F,Asian or Asian British,,12/30/2015
45791608,9,F,Black or Black British,,06/12/2014
45814566,4,Male,Mixed / multiple,Harringay,06/08/2012
45820493,15,M,Mixed,West Green,03/12/2015
45830280,0,F,Mixed,Crouch End,05/23/2014
45830280,0,F,Mixed,Crouch End,08/29/2014
45832268,112,#N/A,#N/A,Bruce Grove,12/24/2012
45834797,0,F,Asian or Asian British,Tottenham Green,09/30/2014
45836907,10,Female,Black / African / Caribbean / Black British,West Green,10/16/2012
45875519,10,M,White,Northumberland Park,09/29/2016
45876540,1,F,White,Northumberland Park,05/03/2017
45882103,6,M,Black or Black British,,06/25/2015
45882103,6,M,Black or Black British,,07/17/2015
45884512,12,F,Not stated,Tottenham Hale,05/19/2017
45899575,10,F,Black or Black British,Tottenham Hale,03/03/2015
45902849,17,M,White,St Ann's,05/08/2017
45910842,16,Female,Black / African / Caribbean / Black British,Alexandra,11/28/2012
45925968,13,F,Black or Black British,White Hart Lane,01/02/2015
45925968,14,F,Black or Black British,White Hart Lane,11/23/2015
45925968,15,F,Black or Black British,White Hart Lane,02/02/2017
45926750,15,F,White,Crouch End,02/14/2017
45926750,15,F,White,Crouch End,05/09/2017
45951213,5,F,Not stated,Tottenham Green,01/27/2017
45968252,17,F,White,Muswell Hill,01/20/2017
45979897,0,M,White,,03/29/2016
46009469,12,M,Asian or Asian British,Tottenham Green,02/15/2016
46015072,0,M,Black or Black British,Tottenham Green,06/10/2014
46015072,1,M,Black or Black British,Tottenham Green,11/26/2015
46015072,1,M,Black or Black British,Tottenham Green,03/21/2016
46015072,2,M,Black or Black British,Tottenham Green,08/19/2016
46015072,3,M,Black or Black British,Tottenham Green,09/01/2017
46015072,3,M,Black or Black British,Tottenham Green,11/09/2017
46021725,9,F,Not stated,Seven Sisters,07/20/2017
46024325,9,F,White,,10/18/2016
46027332,14,F,White,Alexandra,03/01/2016
46027332,15,F,White,Alexandra,02/27/2017
46029118,4,M,,Alexandra,02/24/2017
46030105,5,F,Not stated,Alexandra,03/07/2016
46053498,11,M,White,Northumberland Park,12/19/2016
46057127,0,F,Not stated,Tottenham Hale,09/16/2016
46072199,17,M,Asian or Asian British,Northumberland Park,06/22/2017
46075507,7,F,Black or Black British,White Hart Lane,08/13/2015
46081226,7,F,White,Bounds Green,06/01/2017
46081971,4,Female,Black / African / Caribbean / Black British,St Ann's,10/13/2012
46085760,9,F,Black or Black British,Northumberland Park,11/17/2016
46088412,18,M,Chinese or other ethnic group,Harringay,09/24/2015
46092186,1,F,Black or Black British,Bounds Green,01/12/2016
46094348,2,Female,Other Ethnic Group,St Ann's,05/31/2012
46094348,6,F,Chinese or other ethnic group,St Ann's,10/27/2016
46099003,10,F,,,07/31/2015
