"New ID","Started Date","Assessment End Date"
89291299,05/12/2014,06/23/2014
89317710,04/05/2014,04/07/2014
89357384,08/06/2014,09/30/2014
89392737,01/22/2015,03/23/2015
89401969,11/14/2014,01/13/2015
89429231,03/24/2014,04/10/2014
89444662,02/16/2015,02/27/2015
89465152,02/25/2015,02/25/2015
89584694,06/16/2014,06/23/2014
89589692,01/09/2015,01/22/2015
89603970,03/10/2015,03/10/2015
89608318,04/10/2014,04/11/2014
89671570,05/28/2014,06/06/2014
89696985,05/07/2014,06/26/2014
89719043,05/01/2014,05/15/2014
89730315,02/03/2015,02/17/2015
89739569,03/03/2014,04/10/2014
89819939,06/13/2014,06/25/2014
89830850,11/19/2014,12/17/2014
89880372,08/18/2014,09/04/2014
89881158,06/11/2014,08/06/2014
89911440,07/02/2013,12/08/2014
89911660,08/22/2014,09/25/2014
89911660,12/17/2014,12/30/2014
89929052,02/03/2014,04/09/2014
89930461,03/18/2015,03/20/2015
89946223,06/26/2014,09/02/2014
89992510,03/20/2015,03/20/2015
90040163,03/11/2015,03/11/2015
90042250,02/26/2015,03/10/2015
90046163,07/10/2014,09/10/2014
90066762,05/14/2014,06/30/2014
90097887,02/27/2015,03/23/2015
90099640,08/27/2013,12/01/2014
90130055,02/02/2015,02/27/2015
90156681,08/05/2014,08/28/2014
90162691,10/13/2014,11/07/2014
90267251,04/28/2014,06/06/2014
90294356,06/03/2014,06/24/2014
90319115,07/28/2014,08/01/2014
90331421,06/13/2014,01/21/2015
90346622,03/30/2015,03/30/2015
90346622,09/16/2014,10/24/2014
90349467,07/24/2014,07/28/2014
90357037,12/01/2014,12/11/2014
90365611,03/03/2015,03/26/2015
90395606,10/29/2014,12/08/2014
90406541,05/21/2014,05/28/2014
90415407,09/29/2014,10/16/2014
90488193,08/25/2014,08/26/2014
90488193,10/11/2013,05/01/2014
90508735,05/01/2014,05/16/2014
90541457,06/11/2014,06/13/2014
90574812,06/03/2014,06/03/2014
90651578,07/02/2014,08/11/2014
90694886,02/12/2014,04/14/2014
90816541,07/08/2014,07/15/2014
90896490,12/05/2014,12/21/2014
90900887,02/17/2014,04/14/2014
90937465,04/15/2014,05/30/2014
90942987,11/27/2014,12/16/2014
90952327,02/02/2015,02/09/2015
91074832,10/05/2014,10/27/2014
91101675,07/04/2014,08/20/2014
91139692,03/16/2015,
91139692,04/29/2014,05/19/2014
91164923,07/04/2014,08/08/2014
91201220,10/06/2014,10/20/2014
91261887,09/16/2014,09/17/2014
91261887,02/02/2015,02/04/2015
91273838,01/13/2015,01/14/2015
91322151,11/24/2014,01/19/2015
91422886,02/23/2015,02/24/2015
91442472,03/27/2014,05/06/2014
91445117,07/31/2014,08/19/2014
91507276,09/08/2014,10/09/2014
91515929,11/24/2014,01/07/2015
91567398,01/15/2015,01/19/2015
91586460,03/24/2015,03/24/2015
91606927,07/15/2014,08/21/2014
91616162,01/13/2015,01/14/2015
91628039,02/26/2015,03/30/2015
91634121,11/17/2014,02/10/2015
91634502,08/04/2014,08/18/2014
91679601,12/09/2014,01/13/2015
91703880,02/23/2014,09/05/2014
91716460,09/17/2014,10/09/2014
91744569,01/26/2015,01/28/2015
91770263,11/04/2014,11/14/2014
91855514,09/26/2014,11/13/2014
91915500,10/31/2014,11/06/2014
91928234,05/28/2014,07/02/2014
91950540,09/10/2014,11/05/2014
91950540,07/11/2014,08/26/2014
92008022,04/01/2014,04/15/2014
92050755,03/09/2015,03/26/2015
92073346,01/15/2015,03/10/2015
92169216,12/15/2014,01/09/2015
92169278,07/16/2013,04/09/2014
92175334,02/25/2015,
92240208,01/22/2015,03/03/2015
92368469,11/10/2014,11/30/2014
92371359,01/30/2015,02/20/2015
92400724,12/29/2014,02/09/2015
92412264,07/25/2014,10/01/2014
92523496,10/15/2014,11/19/2014
92533744,03/25/2014,05/15/2014
92557662,05/21/2014,06/09/2014
92597876,05/01/2014,05/27/2014
92612223,10/24/2014,01/05/2015
92626113,11/20/2014,01/14/2015
92642095,05/01/2014,05/18/2014
92665295,11/19/2014,01/06/2015
92713213,10/24/2014,01/14/2015
92715044,03/23/2015,03/23/2015
92718253,01/20/2015,02/18/2015
92844190,07/28/2014,08/18/2014
92852852,03/21/2014,04/09/2014
92867709,11/04/2014,12/03/2014
92878802,09/12/2014,09/26/2014
92932045,11/17/2014,12/04/2014
92932045,01/08/2015,01/21/2015
92951405,01/13/2015,01/14/2015
92966684,07/30/2014,08/08/2014
92992840,12/16/2014,01/06/2015
92992840,04/29/2014,06/05/2014
93031751,02/11/2015,
93032635,01/22/2015,01/26/2015
93083965,08/07/2014,08/12/2014
93108380,03/18/2015,
93108380,01/20/2015,02/12/2015
93125740,02/02/2015,03/22/2015
93182424,02/04/2015,02/06/2015
93219613,09/26/2014,10/30/2014
93219613,03/23/2015,03/20/2015
93245441,06/18/2014,06/23/2014
93295028,03/28/2014,05/19/2014
93337949,10/29/2014,01/06/2015
93376675,12/11/2014,01/08/2015
93398374,09/18/2014,09/25/2014
93437719,09/22/2014,10/14/2014
93499637,09/18/2014,10/14/2014
93524371,11/04/2014,12/03/2014
93548406,05/01/2014,05/21/2014
93598417,07/30/2014,10/05/2014
93689830,01/29/2015,02/05/2015
93747226,10/22/2014,10/31/2014
93863991,01/19/2015,02/11/2015
93898707,05/09/2014,06/04/2014
94008591,06/13/2014,07/25/2014
94015641,07/18/2014,09/03/2014
94023231,10/04/2013,02/02/2015
94033063,11/04/2014,01/23/2015
94084101,02/27/2014,04/01/2014
94159140,04/03/2014,04/14/2014
94159140,04/14/2014,05/21/2014
94204354,03/24/2015,03/25/2015
94248850,07/03/2014,09/02/2014
94248850,07/03/2014,12/15/2014
94285491,04/07/2014,05/15/2014
94292059,10/29/2014,01/08/2015
94317509,11/21/2014,01/12/2015
94328720,12/09/2014,12/15/2014
94331506,02/28/2014,04/09/2014
94390553,08/29/2014,10/26/2014
94408122,05/01/2014,06/09/2014
94411956,11/17/2014,11/19/2014
94416728,02/26/2015,02/26/2015
94571431,10/15/2014,10/16/2014
94673886,06/27/2014,07/01/2014
94757649,11/24/2014,02/23/2015
94768590,12/03/2014,01/13/2015
94936584,11/10/2014,11/30/2014
94947790,01/19/2015,01/20/2015
95045543,07/28/2014,07/29/2014
95051188,07/02/2014,07/24/2014
95088849,10/22/2014,11/10/2014
95088849,10/23/2014,10/23/2014
95099868,02/16/2015,02/20/2015
95114086,12/10/2014,12/19/2014
95131592,03/25/2014,05/08/2014
95145194,04/01/2014,05/20/2014
95145194,08/10/2014,08/13/2014
95176025,03/26/2015,03/26/2015
95207528,02/09/2015,02/11/2015
95220192,06/02/2014,07/08/2014
95248767,03/31/2014,04/23/2014
95256430,04/28/2014,05/15/2014
95279240,11/04/2014,12/03/2014
95298318,11/25/2014,01/23/2015
95299375,01/22/2015,
95337329,11/17/2014,01/06/2015
95360156,06/11/2014,06/23/2014
95360156,04/02/2014,05/23/2014
95401961,02/20/2015,03/23/2015
95421979,07/02/2014,08/07/2014
95423879,10/08/2014,10/27/2014
95513122,12/16/2014,02/24/2015
95559668,11/19/2014,01/26/2015
95565998,01/19/2015,02/04/2015
95674478,05/19/2014,06/24/2014
95910355,08/05/2014,08/07/2014
95935045,07/09/2014,08/04/2014
95993121,01/30/2015,02/11/2015
96067467,04/09/2014,04/30/2014
96086194,03/23/2015,03/19/2015
96090864,01/14/2015,03/10/2015
96098361,08/18/2014,08/19/2014
96217531,10/16/2014,10/28/2014
96217531,06/13/2014,07/24/2014
96260958,01/23/2014,06/17/2014
96268844,04/23/2014,05/20/2014
96276341,01/03/2014,04/09/2014
96296254,04/09/2014,05/27/2014
96369363,02/11/2014,04/11/2014
96426934,10/22/2014,11/03/2014
96438925,10/29/2014,11/15/2014
96487154,04/07/2014,06/06/2014
96493162,11/25/2014,02/03/2015
96578919,10/27/2014,10/29/2014
96682579,12/05/2013,04/02/2014
96739778,01/29/2015,02/05/2015
96742808,12/05/2014,12/26/2014
96757576,12/04/2014,12/11/2014
96767853,02/16/2015,02/23/2015
96817028,01/14/2015,02/11/2015
96817028,03/04/2015,03/06/2015
96886224,04/03/2014,04/07/2014
96891985,07/28/2014,08/15/2014
96910510,08/06/2014,08/08/2014
97060834,10/27/2014,01/13/2015
97073597,03/12/2015,03/11/2015
97112687,08/15/2014,08/26/2014
97191224,05/16/2014,05/30/2014
97250766,02/11/2015,03/03/2015
97253614,03/28/2014,04/22/2014
97273824,01/27/2015,02/11/2015
97291917,03/30/2014,05/21/2014
97306185,08/22/2014,09/05/2014
97431242,10/14/2014,10/15/2014
97474100,03/23/2015,03/23/2015
97553574,05/13/2014,06/16/2014
97634985,07/31/2014,09/15/2014
97692248,10/08/2014,11/24/2014
97697839,01/18/2015,01/21/2015
97699959,02/12/2015,02/16/2015
97709089,01/21/2015,01/22/2015
97724881,02/04/2015,03/24/2015
97741886,11/25/2014,01/29/2015
97748583,12/12/2014,01/14/2015
97855815,06/06/2014,06/20/2014
97886252,07/07/2014,08/21/2014
97903840,03/28/2014,05/15/2014
97957309,02/03/2015,02/17/2015
97957309,03/18/2014,04/25/2014
97957309,02/13/2015,03/19/2015
97969751,10/14/2014,10/23/2014
97983203,05/01/2014,05/12/2014
97992818,08/01/2014,08/12/2014
98035863,02/21/2014,04/10/2014
98103128,03/10/2015,04/16/2014
98103128,03/10/2015,03/09/2015
98112909,12/05/2014,02/02/2015
98161133,05/03/2014,05/05/2014
98169152,11/03/2014,11/19/2014
98169152,10/07/2014,10/07/2014
98176353,05/29/2014,06/24/2014
98180250,03/24/2015,03/24/2015
98184483,08/01/2014,09/10/2014
98210840,11/25/2014,12/23/2014
98261111,05/29/2014,07/04/2014
98327966,07/02/2014,10/20/2014
98360119,01/17/2014,04/11/2014
98369774,03/26/2015,
98410632,09/15/2014,09/17/2014
98433879,03/11/2014,05/06/2014
98478940,01/09/2015,01/16/2015
98546279,10/31/2014,12/23/2014
98565657,11/25/2014,01/29/2015
98567205,06/11/2014,08/06/2014
98576386,05/20/2014,05/21/2014
98590366,12/09/2014,03/05/2015
98595664,03/02/2015,
98728143,07/17/2014,07/24/2014
98729779,08/18/2014,09/01/2014
98760690,03/16/2015,01/08/2015
98766613,08/20/2014,09/02/2014
98772336,07/03/2014,08/07/2014
98815582,03/10/2015,03/11/2015
98858783,09/25/2014,10/21/2014
98886403,03/23/2015,03/23/2015
98890519,04/10/2014,04/14/2014
98943463,03/27/2014,05/09/2014
98947238,01/28/2014,04/08/2014
98999083,11/04/2014,12/04/2014
98999196,06/02/2014,06/29/2014
99022225,01/15/2015,01/23/2015
99081528,05/01/2014,05/20/2014
99122458,10/14/2014,12/19/2014
99124966,08/07/2014,09/02/2014
99140691,03/23/2015,03/25/2015
99265892,02/27/2015,03/06/2015
99313529,02/03/2015,02/17/2015
99325580,10/21/2014,11/18/2014
99362798,10/24/2014,10/24/2014
99374787,01/13/2015,01/14/2015
99418600,02/05/2014,04/01/2014
99446105,03/24/2015,03/24/2015
99514508,04/23/2014,04/23/2014
99514508,02/16/2015,02/24/2015
99531198,11/19/2014,01/07/2015
99559016,09/26/2014,11/05/2014
99576544,07/30/2014,10/05/2014
99583928,01/08/2015,01/30/2015
99612345,12/08/2014,12/29/2014
99672694,03/25/2014,05/19/2014
99704766,06/23/2014,08/08/2014
99754787,09/18/2014,10/09/2014
99769387,06/03/2014,07/27/2014
99798995,06/24/2014,07/28/2014
99825283,08/08/2014,08/18/2014
99844167,06/09/2014,06/27/2014
99866684,09/05/2014,09/08/2014
99930880,12/14/2014,12/15/2014
